0,1400,900,1,1,10,52,42,3,1
1,1150,900,1,1,10,47,42,1,1
2,1150,900,1,1,10,47,42,1,1
3,1150,900,1,1,10,47,42,1,1
4,1150,900,1,1,10,47,42,1,1
5,1450,650,1,1,10,53,37,1,1
6,1450,650,1,1,10,53,37,1,1
7,1450,650,1,1,10,53,37,1,1
8,1450,650,1,1,10,53,37,1,1
9,1450,650,1,1,10,53,37,1,1
10,1450,650,1,1,10,53,37,1,1
11,1550,700,1,1,10,55,38,1,1
12,1550,700,1,1,10,55,38,1,1
13,1550,700,1,1,10,55,38,1,1
14,1550,700,1,1,10,55,38,1,1
15,1350,800,1,1,10,51,40,1,1
16,1350,800,1,1,10,51,40,1,1
17,1350,800,1,1,10,51,40,1,1
18,1350,800,1,1,10,51,40,1,1
19,1250,750,1,1,10,49,39,1,1
20,1250,750,1,1,10,49,39,1,1
21,1250,750,1,1,10,49,39,1,1
22,1250,750,1,1,10,49,39,1,1
23,1250,750,1,1,10,49,39,1,1
24,1450,850,1,1,10,53,41,3,1
25,1450,850,1,1,10,53,41,3,1
26,1400,700,1,1,10,52,38,3,1
27,1400,700,1,1,10,52,38,3,1
28,1400,700,1,1,10,52,38,3,1
29,1350,700,1,1,10,51,38,3,1
30,1350,700,1,1,10,51,38,3,1
31,1350,700,1,1,10,51,38,3,1
32,1350,700,1,1,10,51,38,3,1
33,1250,650,1,1,10,49,37,3,1
34,1250,650,1,1,10,49,37,3,1
35,1250,650,1,1,10,49,37,3,1

