0,-450,-250,1,2,10,15,19,1,1
1,200,850,1,1,10,28,41,1,1
2,-300,200,1,2,10,18,28,1,1
3,150,900,1,1,10,27,42,1,1
4,-300,-250,1,2,10,18,19,1,1
5,-300,300,1,2,10,18,30,1,1
6,300,900,1,1,10,30,42,1,1
7,150,850,1,1,10,27,41,1,1
8,200,900,1,1,10,28,42,1,1
9,-450,-250,1,2,10,15,19,1,1
10,150,-250,1,1,10,27,19,1,1
11,-400,250,1,2,10,16,29,1,1
12,-300,200,1,2,10,18,28,1,1
13,300,850,1,1,10,30,41,1,1
14,100,850,1,1,10,26,41,1,1
15,100,950,1,1,10,26,43,1,1
16,150,900,1,1,10,27,42,1,1
17,200,850,1,1,10,28,41,1,1
18,200,950,1,1,10,28,43,1,1
19,-450,-250,1,2,10,15,19,1,1
20,-300,-250,1,2,10,18,19,1,1

